[1.0, 0.35559566787003616, 0.38507821901323713, 0.3745487364620939, 0.12057761732851986, 0.1450060168471721, 0.0, 0.09341155234657042, 0.06778981147212194, 0.004332129963898924]/春花风月夜
[1.0, 0.6934306569343065, 0.30170316301703165, 0.0802919708029197, 0.1416058394160584, 0.0291970802919708, 0.0, 0.035583941605839414, 0.0859691808596918, 0.034306569343065696]/江河湖海
[1.0, 0.48156682027649766, 0.3502304147465437, 0.34677419354838707, 0.2285714285714285, 0.10138248847926266, 0.14680710994075047, 0.13940092165898618, 0.0, 0.017050691244239625]/江南好风景
[1.0, 0.23371647509578541, 0.23371647509578541, 0.2911877394636015, 0.10727969348659004, 0.07088122605363985, 0.11330049261083745, 0.09243295019157088, 0.04001702852277565, 0.0]/明月相思
[1.0, 0.4578313253012048, 0.5662650602409639, 0.19879518072289157, 0.13253012048192772, 0.21285140562248997, 0.12908777969018934, 0.06626506024096386, 0.08969210174029452, 0.0]/面白如玉
[1.0, 0.8303030303030303, 0.6444444444444444, 0.296969696969697, 0.21454545454545454, 0.2646464646464646, 0.12727272727272726, 0.0, 0.0033670033670033764, 0.030303030303030304]/东西南北
[1.0, 0.18303571428571427, 0.0, 0.21651785714285715, 0.030357142857142853, 0.07142857142857144, 0.0663265306122449, 0.029017857142857144, 0.059523809523809534, 0.022321428571428572]/田屋洒月夜
[1.0, 0.596774193548387, 0.23835125448028668, 0.05913978494623656, 0.0, 0.12634408602150538, 0.02457757296466974, 0.0793010752688172, 0.03524492234169653, 0.06451612903225806]/春眠不觉晓
[1.0, 0.453125, 0.0, 0.1796875, 0.15000000000000002, 0.03125, 0.035714285714285726, 0.0078125, 0.024305555555555552, 0.003124999999999989]/镜花水月
[1.0, 0.41398713826366557, 0.31511254019292606, 0.22588424437299034, 0.15498392282958198, 0.06913183279742764, 0.06775378961874137, 0.02692926045016077, 0.0, 0.00594855305466238]/离人心秋愁
[1.0, 0.41398713826366557, 0.31511254019292606, 0.22588424437299034, 0.15498392282958198, 0.06913183279742764, 0.06775378961874137, 0.02692926045016077, 0.0, 0.00594855305466238]/离人心秋愁
[1.0, 0.35559566787003616, 0.38507821901323713, 0.3745487364620939, 0.12057761732851986, 0.1450060168471721, 0.0, 0.09341155234657042, 0.06778981147212194, 0.004332129963898924]/春花风月夜
[1.0, 0.6934306569343065, 0.30170316301703165, 0.0802919708029197, 0.1416058394160584, 0.0291970802919708, 0.0, 0.035583941605839414, 0.0859691808596918, 0.034306569343065696]/江河湖海
[1.0, 0.48156682027649766, 0.3502304147465437, 0.34677419354838707, 0.2285714285714285, 0.10138248847926266, 0.14680710994075047, 0.13940092165898618, 0.0, 0.017050691244239625]/江南好风景
